number,name_stopping,clean_name,pos_vys,po_treb,changed,longitude,latitude
5783,КУЗНЕЦОВСКАЯ УЛИЦА,КУЗНЕЦОВСКАЯ УЛ.,,False,True,30.3059,59.8718
5784,БАССЕЙНАЯ УЛИЦА,БАССЕЙНАЯ УЛ.,,False,True,30.3055,59.86488
5785,ГОРОХОВАЯ УЛИЦА,ГОРОХОВАЯ УЛ.,,False,True,30.33151,59.9223
5786,"МЕТРО ""ЭЛЕКТРОСИЛА""","СТ. МЕТРО ""ЭЛЕКТРОСИЛА""",,False,True,30.3203,59.8793
5787,УЛИЦА ПРОКОФЬЕВА,УЛ. ПРОКОФЬЕВА,,False,True,30.317,60.063664
5788,ВАРШАВСКАЯ УЛИЦА,ВАРШАВСКАЯ УЛ.,,False,True,30.3141,59.87563
5789,САДОВАЯ УЛИЦА,САДОВАЯ УЛ.,,False,True,30.3216,59.9288
5790,НАБЕРЕЖНАЯ РЕКИ ФОНТАНКИ,НАБ. РЕКИ ФОНТАНКИ,,False,True,30.32581,59.92583
5791,УЛИЦА КОМПОЗИТОРОВ,УЛ. КОМПОЗИТОРОВ,,False,True,30.318911,60.062794
5792,НАБЕРЕЖНАЯ РЕКИ ФОНТАНКИ,НАБ. РЕКИ ФОНТАНКИ,,False,True,30.326161,59.925744
5793,ПРОСПЕКТ ПРОСВЕЩЕНИЯ,ПР. ПРОСВЕЩЕНИЯ,,False,True,30.315228,60.056803
5794,БОЛЬШАЯ МОРСКАЯ УЛИЦА,БОЛЬШАЯ МОРСКАЯ УЛ.,,False,True,30.3144,59.9337
5795,КАЗАНСКАЯ УЛИЦА,КАЗАНСКАЯ УЛ.,,False,True,30.3173,59.9318
5796,УЛИЦА ЕСЕНИНА,УЛ. ЕСЕНИНА,,False,True,30.34237,60.05112
5797,УЛИЦА ИВАНА ФОМИНА,УЛ. ИВАНА ФОМИНА,,False,True,30.34788,60.05003
5798,УЛИЦА СИМОНОВА,УЛ. СИМОНОВА,,False,True,30.322636,60.055294
5799,"МЕТРО ""ПРОСПЕКТ ПРОСВЕЩЕНИЯ""","СТ. МЕТРО ""ПРОСПЕКТ ПРОСВЕЩЕНИЯ""",,False,True,30.332606,60.053019
5800,УЛИЦА ЕСЕНИНА,УЛ. ЕСЕНИНА,,False,True,30.34125,60.051728
5801,"МЕТРО ""ПРОСПЕКТ ПРОСВЕЩЕНИЯ""","СТ. МЕТРО ""ПРОСПЕКТ ПРОСВЕЩЕНИЯ""",,False,True,30.33362,60.05332
5802,ПРОСПЕКТ ПРОСВЕЩЕНИЯ,ПР. ПРОСВЕЩЕНИЯ,,False,True,30.353417,60.049253
5803,УЛИЦА ИВАНА ФОМИНА,УЛ. ИВАНА ФОМИНА,,False,True,30.34678,60.05063
5804,АДМИРАЛТЕЙСКИЙ ПРОСПЕКТ,АДМИРАЛТЕЙСКИЙ ПР.,,False,True,30.3116,59.9356
5805,"УЛИЦА КОМПОЗИТОРОВ, 29","УЛ. КОМПОЗИТОРОВ, 29",,False,True,30.317678,60.060917
5806,УЛИЦА СИМОНОВА,УЛ. СИМОНОВА,,False,True,30.321311,60.055797
5807,УЛИЦА КОМПОЗИТОРОВ,УЛ. КОМПОЗИТОРОВ,,False,True,30.314989,60.057606
5808,ЛЕНИНСКИЙ ПРОСПЕКТ,ЛЕНИНСКИЙ ПР.,,False,True,30.2565,59.8524
5809,УЛИЦА ШАВРОВА (посадка),УЛ. ШАВРОВА,(ПОСАДКА),False,True,30.2357,60.0242
5810,УЛИЦА ПОДВОДНИКА КУЗЬМИНА,УЛ. ПОДВОДНИКА КУЗЬМИНА,,False,True,30.2564,59.8483
5811,СЕВЕРНЫЙ ПРОСПЕКТ,СЕВЕРНЫЙ ПР.,,False,True,30.329522,60.0314
5812,КИЕВСКАЯ УЛИЦА,КИЕВСКАЯ УЛ.,,False,True,30.3184,59.9021
5813,УЛИЦА СИКЕЙРОСА,УЛ. СИКЕЙРОСА,,False,True,30.32898,60.03533
5814,АЛЕКСАНДРО-НЕВСКАЯ ЛАВРА,АЛЕКСАНДРО-НЕВСКАЯ ЛАВРА,,False,False,30.388617,59.923608
5815,ИНДУСТРИАЛЬНЫЙ ПРОСПЕКТ,ИНДУСТРИАЛЬНЫЙ ПР.,,False,True,30.479224,59.94482
5816,ЯКОРНАЯ УЛИЦА,ЯКОРНАЯ УЛ.,,False,True,30.41866,59.94285
5817,УЛИЦА ЕСЕНИНА,УЛ. ЕСЕНИНА,,False,True,30.325686,60.025836
5818,ДЕТСКАЯ МУЗЫКАЛЬНАЯ ШКОЛА,ДЕТСКАЯ МУЗЫКАЛЬНАЯ ШКОЛА,,False,False,30.3191,59.8935
5819,ФАЯНСОВАЯ УЛИЦА,ФАЯНСОВАЯ УЛ.,,False,True,30.39751,59.91248
5820,УЛИЦА КНИПОВИЧ,УЛ. КНИПОВИЧ,,False,True,30.39726,59.90829
5821,ПРОСПЕКТ ЛУНАЧАРСКОГО,ПР. ЛУНАЧАРСКОГО,,False,True,30.33521,60.043006
5822,УЧЕБНЫЙ ПЕРЕУЛОК,УЧЕБНЫЙ ПЕР.,,False,True,30.33246,60.03963
5823,УЛИЦА ПРОФЕССОРА КАЧАЛОВА,УЛ. ПРОФЕССОРА КАЧАЛОВА,,False,True,30.39968,59.91701
5824,ТРАМВАЙНЫЙ ПАРК № 1,ТРАМВАЙНЫЙ ПАРК № 1,,False,False,30.3186,59.8981
5825,ФИНЛЯНДСКИЙ МОСТ,ФИНЛЯНДСКИЙ МОСТ,,False,False,30.400025,59.911811
5826,УЛИЦА ОСИПЕНКО,УЛ. ОСИПЕНКО,,False,True,30.4858,59.94501
5827,ТРОЛЛЕЙБУСНЫЙ ПАРК N 3,ТРОЛЛЕЙБУСНЫЙ ПАРК № 3,,False,True,30.390667,59.903558
5828,УЛИЦА КНИПОВИЧ,УЛ. КНИПОВИЧ,,False,True,30.402581,59.9095
5829,ХРУСТАЛЬНАЯ УЛ. Д.31,"ХРУСТАЛЬНАЯ УЛ., 31",,False,True,30.405383,59.905833
5830,МОСКОВСКИЕ ВОРОТА,"СТ. МЕТРО ""МОСКОВСКИЕ ВОРОТА""",,False,True,30.31908,59.89057
5831,ПОЭТИЧЕСКИЙ БУЛЬВАР,ПОЭТИЧЕСКИЙ БУЛЬВ.,,False,True,30.33775,60.046119
5832,ЯКОРНАЯ УЛИЦА,ЯКОРНАЯ УЛ.,,False,True,30.4142,59.94251
5833,СИРЕНЕВЫЙ БУЛЬВАР,СИРЕНЕВЫЙ БУЛЬВ.,,False,True,30.345433,60.0556
5834,УЛИЦА СЕВАСТЬЯНОВА,УЛ. СЕВАСТЬЯНОВА,,False,True,30.3289,59.8789
5835,КРАСНОГВАРДЕЙСКАЯ ПЛОЩАДЬ,КРАСНОГВАРДЕЙСКАЯ ПЛ.,,False,True,30.4133,59.94309
5836,"МЕТРО ""ЭЛЕКТРОСИЛА""","СТ. МЕТРО ""ЭЛЕКТРОСИЛА""",,False,True,30.319458,59.8793
5837,ПРОСПЕКТ ПРОСВЕЩЕНИЯ,ПР. ПРОСВЕЩЕНИЯ,,False,True,30.34239,60.051817
5838,"УЛИЦА СЕДОВА, 12","УЛ. СЕДОВА, 12",,False,True,30.39809,59.90195
5839,МОСКОВСКИЙ РЫНОК,МОСКОВСКИЙ РЫНОК,,False,False,30.32482,59.87886
5840,БОЛЬШОЙ СМОЛЕНСКИЙ ПРОСПЕКТ,БОЛЬШОЙ СМОЛЕНСКИЙ ПР.,,False,True,30.409467,59.896672
5841,"ОБЪЕДИНЕНИЕ ""ЛУЧ""","ОБЪЕДИНЕНИЕ ""ЛУЧ""",,False,False,30.4216,59.95033
5842,ШЕПЕТОВСКАЯ УЛИЦА,ШЕПЕТОВСКАЯ УЛ.,,False,True,30.421,59.94715
5843,КАЗАНСКИЙ СОБОР,КАЗАНСКИЙ СОБОР,,False,False,30.32475,59.9335
5844,НЕВСКИЙ ЗАВОД,НЕВСКИЙ ЗАВОД,,False,False,30.406425,59.898236
5845,ПРОСПЕКТ МЕТАЛЛИСТОВ,ПР. МЕТАЛЛИСТОВ,,False,True,30.42005,59.94365
5846,ПРИДОРОЖНАЯ АЛЛЕЯ (высадка),ПРИДОРОЖНАЯ АЛЛЕЯ,(ВЫСАДКА),False,True,30.347221,60.057814
5847,ПЛОЩАДЬ БЕХТЕРЕВА,ПЛ. БЕХТЕРЕВА,,False,True,30.3999,59.900956
5848,ВАРФОЛОМЕЕВСКАЯ УЛИЦА,ВАРФОЛОМЕЕВСКАЯ УЛ.,,False,True,30.426067,59.881453
5849,ЖЕЛЕЗНОДОРОЖНЫЙ ПРОСПЕКТ,ЖЕЛЕЗНОДОРОЖНЫЙ ПР.,,False,True,30.424756,59.8834
5850,САДОВАЯ УЛИЦА,САДОВАЯ УЛ.,,False,True,30.32248,59.92811
5851,УЛИЦА КРУПСКОЙ,УЛ. КРУПСКОЙ,,False,True,30.420822,59.888561
5852,ШОССЕ РЕВОЛЮЦИИ / ПРОСПЕКТ МЕТАЛЛИСТОВ,ШОССЕ РЕВОЛЮЦИИ / ПР. МЕТАЛЛИСТОВ,,False,True,30.42262,59.95993
5853,ГОРОХОВАЯ УЛИЦА,ГОРОХОВАЯ УЛ.,,False,True,30.3198,59.9299
